order_id,customer_id,order_date,total_amount,discount_amount,final_amount,channel
6365,3531,2023-03-15,1217.01,65.61,1151.4,Online
6366,299,2023-06-17,372.87,45.42,327.45,Online
6367,1363,2023-03-25,141.66,12.26,129.4,Online
6368,86,2024-06-15,423.82,61.85,361.97,In-Store
6369,1064,2023-10-27,350.22,37.24,312.98,In-Store
6370,3496,2024-05-01,447.3,26.78,420.52,Online
6371,620,2023-07-26,855.95,114.44,741.51,Online
6372,994,2024-04-24,1010.94,66.6,944.34,Online
6373,1271,2023-04-06,91.38,4.78,86.6,Online
6374,1988,2023-07-12,689.88,51.9,637.98,Online
6375,2112,2023-05-13,1187.97,170.96,1017.01,Online
6376,2538,2024-03-31,713.04,77.29,635.75,Online
6377,1942,2023-04-22,85.1,5.78,79.32,Online
6378,1584,2023-07-09,357.44,23.47,333.97,In-Store
6379,3202,2023-09-21,973.17,55.91,917.26,In-Store
6380,3234,2023-05-14,702.45,60.07,642.38,Online
6381,740,2023-02-18,258.85,27.09,231.76,In-Store
6382,77,2023-11-11,561.4,32.6,528.8,Online
6383,1356,2024-06-19,812.63,56.02,756.61,Online
6384,459,2024-07-26,703.54,81.89,621.65,Online
6385,3964,2024-06-13,448.15,27.01,421.14,Online
6386,3972,2024-08-17,364.56,32.87,331.69,Online
6387,3649,2024-07-03,224.42,13.82,210.6,In-Store
6388,563,2023-08-01,735.71,100.61,635.1,Online
6389,245,2024-10-26,800.48,110.99,689.49,Online
6390,413,2024-07-14,159.05,17.57,141.48,Online
6391,2938,2023-08-27,386.14,25.14,361.0,Online
6392,3247,2023-02-23,309.26,19.36,289.9,Online
6393,1066,2024-01-12,357.96,36.89,321.07,In-Store
6394,2237,2023-06-19,734.12,67.58,666.54,In-Store
6395,1166,2023-09-23,766.97,49.89,717.08,Online
6396,2924,2023-12-29,162.5,16.67,145.83,Online
6397,3267,2023-01-18,348.78,26.85,321.93,Online
6398,921,2024-07-14,750.77,39.68,711.09,Online
6399,1117,2024-05-18,83.72,6.7,77.02,In-Store
6400,1770,2024-02-23,1039.8,119.03,920.77,In-Store
6401,2119,2024-06-05,857.04,96.32,760.72,In-Store
6402,2229,2023-07-19,1031.24,70.59,960.65,Online
6403,3912,2024-09-27,450.12,41.94,408.18,In-Store
6404,3209,2023-02-05,314.1,20.87,293.23,Online
6405,2895,2024-04-06,1277.25,98.64,1178.61,In-Store
6406,1639,2023-10-26,1065.92,79.56,986.36,In-Store
6407,3551,2024-12-06,615.08,70.97,544.11,Online
6408,3867,2024-02-17,825.3,61.2,764.1,Online
6409,1386,2024-01-19,395.61,46.54,349.07,Online
6410,3976,2024-05-01,668.27,78.86,589.41,Online
6411,2951,2024-04-02,332.68,35.9,296.78,Online
6412,2170,2023-10-13,295.45,34.36,261.09,Online
6413,2831,2024-08-11,495.35,57.13,438.22,Online
6414,649,2024-12-10,519.84,56.27,463.57,Online
6415,3279,2024-01-19,865.31,78.11,787.2,In-Store
6416,2942,2023-12-11,433.09,63.18,369.91,Online
6417,2607,2023-04-10,1096.37,153.71,942.66,Online
6418,477,2023-10-12,119.48,9.72,109.76,Online
6419,1808,2024-05-11,990.53,59.4,931.13,Online
6420,298,2023-12-15,961.26,111.22,850.04,Online
6421,3340,2024-03-08,46.86,4.87,41.99,Online
6422,813,2024-05-26,626.2,62.05,564.15,Online
6423,1358,2024-05-12,626.16,61.46,564.7,Online
6424,174,2023-05-19,947.9,131.8,816.1,Online
6425,3078,2024-03-05,232.08,18.75,213.33,Online
6426,1358,2023-05-27,495.55,30.76,464.79,Online
6427,3967,2024-06-11,596.88,64.5,532.38,Online
6428,2805,2024-12-12,353.01,40.87,312.14,In-Store
6429,865,2024-04-23,743.0,61.55,681.45,In-Store
6430,659,2023-01-10,296.29,36.07,260.22,In-Store
6431,2013,2024-12-29,866.83,112.4,754.43,Online
6432,3391,2023-05-16,1151.94,163.94,988.0,Online
6433,991,2024-02-20,649.99,44.66,605.33,Online
6434,2525,2023-05-12,484.44,36.85,447.59,In-Store
6435,1005,2024-04-22,233.01,33.56,199.45,Online
6436,1310,2024-07-10,453.08,55.8,397.28,Online
6437,3206,2024-02-24,451.58,58.75,392.83,Online
6438,131,2024-09-12,323.2,31.27,291.93,Online
6439,3203,2024-08-31,573.96,75.99,497.97,In-Store
6440,1149,2024-05-05,403.47,24.47,379.0,In-Store
6441,2772,2024-04-15,1187.45,93.78,1093.67,Online
6442,378,2024-05-02,323.81,31.65,292.16,Online
6443,3866,2023-01-28,270.04,35.85,234.19,Online
6444,914,2024-11-29,470.99,38.5,432.49,In-Store
6445,2719,2023-04-08,929.65,121.86,807.79,Online
6446,68,2023-07-22,18.61,2.64,15.97,Online
6447,1522,2024-06-07,1365.35,73.75,1291.6,Online
6448,600,2023-03-29,1068.38,112.33,956.05,Online
6449,1139,2023-03-25,17.68,1.31,16.37,Online
6450,2874,2024-03-04,626.67,39.11,587.56,Online
6451,2522,2024-09-30,203.69,11.55,192.14,Online
6452,2551,2023-09-14,144.43,18.04,126.39,Online
6453,2007,2024-09-27,408.41,44.85,363.56,In-Store
6454,3872,2024-05-13,385.5,20.76,364.74,Online
6455,687,2024-10-08,749.59,71.33,678.26,Online
6456,2592,2023-04-06,95.62,8.27,87.35,In-Store
6457,1147,2024-05-29,634.79,45.96,588.83,Online
6458,1470,2024-02-20,680.78,92.84,587.94,In-Store
6459,1634,2023-12-20,86.42,5.84,80.58,In-Store
6460,3190,2023-06-26,519.54,29.58,489.96,Online
6461,1785,2024-05-16,513.31,28.35,484.96,Online
6462,2388,2023-07-28,907.1,85.41,821.69,Online
6463,1807,2024-05-18,570.96,52.88,518.08,In-Store
6464,2279,2024-10-24,68.27,8.38,59.89,Online
6465,1510,2024-05-15,437.57,63.25,374.32,Online
6466,388,2023-09-19,273.79,40.61,233.18,Online
6467,2043,2024-06-22,657.91,38.68,619.23,In-Store
6468,2958,2024-04-24,429.47,46.61,382.86,In-Store
6469,836,2023-10-14,521.73,36.28,485.45,Online
6470,3209,2023-04-21,831.62,121.72,709.9,Online
6471,2792,2024-10-09,635.0,60.32,574.68,Online
6472,1145,2023-04-19,604.62,88.0,516.62,In-Store
6473,2685,2023-12-19,22.44,1.9,20.54,Online
6474,2029,2023-11-29,260.44,22.68,237.76,In-Store
6475,2010,2023-06-14,839.14,118.96,720.18,Online
6476,741,2024-10-12,435.13,50.66,384.47,In-Store
6477,672,2024-05-06,930.27,47.05,883.22,Online
6478,2603,2023-03-12,263.56,37.19,226.37,Online
6479,1498,2024-08-03,189.57,26.23,163.34,In-Store
6480,1775,2024-04-12,473.74,63.89,409.85,In-Store
6481,714,2023-09-30,180.36,23.7,156.66,In-Store
6482,1116,2023-12-21,34.73,3.54,31.19,Online
6483,1896,2023-09-26,130.4,8.97,121.43,In-Store
6484,910,2024-10-05,951.3,135.14,816.16,Online
6485,6,2023-06-04,693.33,59.28,634.05,In-Store
6486,1987,2024-11-13,167.36,22.06,145.3,Online
6487,1358,2024-02-16,768.09,95.55,672.54,Online
6488,3128,2024-11-29,614.88,53.39,561.49,In-Store
6489,2778,2023-06-25,258.78,36.15,222.63,Online
6490,2814,2024-05-11,668.13,59.65,608.48,Online
6491,1817,2023-05-12,127.42,19.08,108.34,In-Store
6492,27,2023-01-30,480.23,54.61,425.62,In-Store
6493,1739,2023-02-22,818.65,60.37,758.28,In-Store
6494,2093,2023-12-06,682.18,67.06,615.12,In-Store
6495,1447,2023-01-23,117.83,6.91,110.92,Online
6496,2914,2024-01-19,764.61,41.74,722.87,Online
6497,765,2024-07-22,735.24,45.81,689.43,Online
6498,2127,2024-08-11,541.85,48.11,493.74,Online
6499,376,2023-05-14,222.14,12.51,209.63,Online
6500,2904,2024-06-10,697.96,104.19,593.77,In-Store
6501,1032,2024-08-20,144.88,17.16,127.72,Online
6502,2336,2024-02-07,734.5,78.57,655.93,Online
6503,598,2024-11-04,766.08,107.25,658.83,In-Store
6504,1453,2023-05-23,173.58,19.09,154.49,In-Store
6505,2328,2024-10-18,586.47,76.41,510.06,Online
6506,2693,2023-03-30,472.76,53.77,418.99,Online
6507,3659,2024-08-18,380.78,55.45,325.33,In-Store
6508,1329,2023-02-12,187.3,16.95,170.35,Online
6509,3311,2023-05-18,533.1,68.49,464.61,Online
6510,2711,2023-10-05,426.55,60.01,366.54,In-Store
6511,3323,2023-01-09,33.53,2.55,30.98,Online
6512,3734,2024-03-31,189.42,20.21,169.21,Online
6513,398,2024-06-20,1351.96,133.77,1218.19,Online
6514,1285,2024-09-11,469.59,46.41,423.18,Online
6515,1590,2024-10-25,368.07,32.93,335.14,Online
6516,3152,2024-07-18,691.35,61.66,629.69,Online
6517,3266,2023-11-11,103.15,12.41,90.74,Online
6518,1820,2024-09-01,706.46,55.88,650.58,Online
6519,1251,2023-04-17,1045.53,65.49,980.04,In-Store
6520,2014,2023-12-13,473.88,57.99,415.89,Online
6521,2616,2023-04-10,257.74,14.18,243.56,Online
6522,2146,2023-05-18,453.88,24.97,428.91,In-Store
6523,2362,2024-01-19,377.91,47.73,330.18,Online
6524,65,2023-03-31,174.48,23.9,150.58,Online
6525,1192,2023-09-02,1338.8,110.42,1228.38,In-Store
6526,2166,2023-09-25,798.12,64.28,733.84,In-Store
6527,2750,2024-12-29,1431.7,211.89,1219.81,Online
6528,2542,2023-04-29,293.19,32.05,261.14,Online
6529,3864,2024-11-08,458.34,53.28,405.06,In-Store
6530,1000,2023-01-06,606.76,88.13,518.63,Online
6531,345,2024-08-09,420.18,28.78,391.4,In-Store
6532,2402,2024-05-17,353.58,35.27,318.31,Online
6533,3187,2023-03-26,909.28,82.48,826.8,Online
6534,996,2024-02-16,91.44,6.27,85.17,Online
6535,605,2024-01-01,124.11,7.7,116.41,Online
6536,2785,2023-06-08,473.31,47.22,426.09,Online
6537,1047,2024-09-21,266.2,23.88,242.32,Online
6538,1074,2024-05-23,356.13,45.39,310.74,In-Store
6539,2570,2024-11-04,479.64,57.96,421.68,Online
6540,3198,2023-02-19,628.76,76.99,551.77,Online
6541,1042,2023-05-09,461.76,49.06,412.7,In-Store
6542,1345,2023-06-02,830.84,119.14,711.7,Online
6543,3617,2024-04-20,610.26,82.86,527.4,In-Store
6544,3550,2024-03-16,1316.23,132.01,1184.22,Online
6545,3139,2024-10-15,682.98,59.18,623.8,Online
6546,3897,2024-02-28,377.69,37.5,340.19,Online
6547,2948,2024-10-18,471.12,70.5,400.62,Online
6548,295,2024-04-20,296.16,20.28,275.88,Online
6549,1652,2023-10-12,797.28,103.94,693.34,Online
6550,1713,2024-12-07,687.0,89.08,597.92,Online
6551,404,2024-07-07,680.67,62.1,618.57,Online
6552,1874,2023-12-11,549.76,48.52,501.24,Online
6553,3121,2024-03-21,880.02,85.16,794.86,In-Store
6554,3429,2023-01-07,520.64,36.45,484.19,In-Store
6555,3257,2023-07-15,158.34,15.41,142.93,Online
6556,1656,2023-10-04,47.5,4.44,43.06,Online
6557,797,2024-06-19,325.98,22.77,303.21,In-Store
6558,1520,2023-05-07,273.43,35.72,237.71,In-Store
6559,2457,2024-05-07,86.12,4.35,81.77,Online
6560,18,2023-08-13,324.6,36.93,287.67,In-Store
6561,320,2023-06-09,527.0,52.23,474.77,Online
6562,1202,2023-01-06,587.86,29.63,558.23,In-Store
6563,3471,2024-01-24,51.99,4.97,47.02,Online
6564,50,2023-09-11,474.45,30.93,443.52,Online
6565,2346,2024-03-23,459.39,51.24,408.15,Online
6566,369,2024-06-21,312.33,30.54,281.79,Online
6567,796,2024-10-06,217.01,29.89,187.12,In-Store
6568,1237,2024-06-29,185.38,24.48,160.9,Online
6569,2964,2023-08-08,384.63,46.01,338.62,Online
6570,997,2023-05-17,287.13,42.68,244.45,In-Store
6571,2947,2024-01-09,292.47,17.33,275.14,Online
6572,3635,2024-04-19,461.65,52.03,409.62,In-Store
6573,96,2023-09-29,466.12,44.76,421.36,Online
6574,940,2023-07-03,113.27,11.21,102.06,In-Store
6575,1455,2023-02-15,239.47,20.0,219.47,Online
6576,815,2023-07-07,112.1,12.05,100.05,Online
6577,1721,2024-01-17,697.46,61.09,636.37,Online
6578,595,2023-12-31,476.72,38.77,437.95,Online
6579,821,2023-02-20,324.93,30.36,294.57,In-Store
6580,1093,2024-01-29,607.83,75.98,531.85,Online
6581,1974,2023-06-25,1038.14,151.77,886.37,Online
6582,1687,2024-01-15,644.83,52.55,592.28,In-Store
6583,2490,2023-04-01,299.14,44.19,254.95,Online
6584,3977,2023-07-02,136.28,7.62,128.66,Online
6585,2264,2023-04-04,134.03,6.94,127.09,Online
6586,2419,2024-07-16,1437.84,130.72,1307.12,In-Store
6587,2682,2023-07-24,507.0,43.78,463.22,In-Store
6588,1408,2023-12-09,589.0,46.96,542.04,Online
6589,2674,2023-08-16,972.89,65.36,907.53,In-Store
6590,3743,2024-02-29,715.58,89.09,626.49,Online
6591,1798,2024-05-16,598.36,77.01,521.35,Online
6592,2665,2023-11-17,1187.59,167.34,1020.25,Online
6593,88,2023-06-17,573.88,64.88,509.0,In-Store
6594,1349,2024-05-02,542.38,49.56,492.82,Online
6595,2746,2024-04-23,194.58,16.66,177.92,Online
6596,1019,2024-01-28,19.47,1.87,17.6,Online
6597,1552,2024-06-16,325.4,16.72,308.68,In-Store
6598,1173,2023-10-03,63.77,9.32,54.45,In-Store
6599,4,2023-03-02,858.37,105.69,752.68,Online
6600,1662,2024-08-30,782.47,56.23,726.24,In-Store
6601,3955,2023-08-06,480.34,69.71,410.63,In-Store
6602,2810,2023-05-02,907.52,106.69,800.83,In-Store
6603,1893,2024-06-29,992.64,106.48,886.16,Online
6604,2224,2024-06-27,65.78,6.44,59.34,Online
6605,3012,2023-04-07,657.37,91.59,565.78,Online
6606,60,2024-07-15,711.73,84.69,627.04,Online
6607,3008,2024-04-03,930.2,115.96,814.24,Online
6608,1536,2023-11-01,838.67,54.75,783.92,Online
6609,2382,2024-11-26,358.56,52.98,305.58,Online
6610,2861,2023-10-16,616.93,31.14,585.79,Online
6611,968,2024-11-09,578.53,64.87,513.66,In-Store
6612,3711,2023-05-02,397.36,37.0,360.36,In-Store
6613,2413,2024-06-28,582.24,85.16,497.08,Online
6614,270,2024-11-13,733.74,93.85,639.89,In-Store
6615,1275,2023-11-22,892.07,80.23,811.84,Online
6616,1729,2024-08-28,1034.97,56.51,978.46,In-Store
6617,1105,2024-04-13,435.42,37.05,398.37,Online
6618,1193,2024-09-09,241.24,23.52,217.72,Online
6619,2913,2024-02-26,593.07,72.88,520.19,In-Store
6620,1974,2024-01-16,798.17,107.01,691.16,Online
6621,1466,2023-08-16,1533.44,203.57,1329.87,In-Store
6622,3744,2023-11-24,327.81,35.47,292.34,Online
6623,341,2023-10-04,177.9,13.98,163.92,Online
6624,657,2024-05-26,209.18,26.57,182.61,In-Store
6625,3467,2023-12-18,342.72,49.03,293.69,Online
6626,3414,2023-10-05,631.56,68.55,563.01,Online
6627,2478,2024-02-07,839.22,76.91,762.31,Online
6628,459,2024-09-05,484.32,35.02,449.3,Online
6629,3721,2023-09-22,511.09,76.43,434.66,Online
6630,1061,2024-11-07,973.1,123.86,849.24,Online
6631,900,2024-02-21,506.76,45.81,460.95,In-Store
6632,2989,2023-02-12,1071.96,114.42,957.54,Online
6633,879,2024-02-23,283.92,36.9,247.02,In-Store
6634,3299,2023-12-07,706.82,40.18,666.64,In-Store
6635,316,2024-10-29,639.51,48.05,591.46,Online
6636,3719,2024-08-19,291.51,19.8,271.71,Online
6637,47,2023-10-11,159.88,10.96,148.92,Online
6638,1276,2023-05-12,636.92,87.76,549.16,In-Store
6639,1148,2024-06-08,643.41,69.93,573.48,In-Store
6640,1827,2024-02-18,104.76,11.01,93.75,Online
6641,2224,2023-12-02,660.13,33.66,626.47,In-Store
6642,1836,2023-09-03,659.44,65.38,594.06,In-Store
6643,3494,2023-06-07,967.62,85.27,882.35,Online
6644,270,2024-03-22,232.97,28.98,203.99,Online
6645,2315,2024-06-11,1202.67,111.15,1091.52,Online
6646,3108,2023-05-28,104.82,8.22,96.6,Online
6647,1364,2023-06-08,22.72,1.33,21.39,Online
6648,798,2023-10-22,655.04,40.29,614.75,Online
6649,541,2024-03-06,404.31,33.33,370.98,Online
6650,3571,2024-07-16,864.82,44.28,820.54,Online
6651,1565,2023-05-12,688.43,37.0,651.43,Online
6652,1977,2023-03-21,699.67,73.82,625.85,Online
6653,2869,2023-10-15,52.03,6.35,45.68,Online
6654,2659,2024-07-28,520.29,49.43,470.86,Online
6655,2342,2024-07-29,355.81,46.35,309.46,In-Store
6656,3757,2023-03-18,1367.37,76.29,1291.08,In-Store
6657,213,2024-06-18,394.07,50.96,343.11,Online
6658,2649,2024-01-22,17.01,2.25,14.76,Online
6659,1946,2024-09-01,70.74,8.05,62.69,Online
6660,3628,2023-02-17,595.98,76.36,519.62,Online
6661,2883,2024-08-05,734.97,48.2,686.77,Online
6662,3804,2024-08-28,453.18,48.89,404.29,Online
6663,434,2023-03-08,401.89,41.84,360.05,Online
6664,3081,2023-04-18,338.89,31.34,307.55,In-Store
6665,2409,2023-10-18,238.14,26.0,212.14,In-Store
6666,2643,2023-02-04,249.02,29.89,219.13,Online
6667,189,2023-05-29,294.64,37.8,256.84,Online
6668,2158,2024-12-16,185.09,10.37,174.72,In-Store
6669,3180,2023-11-08,31.89,1.61,30.28,Online
6670,1753,2024-08-15,674.32,82.75,591.57,Online
6671,165,2024-02-25,243.33,31.88,211.45,Online
6672,2085,2023-10-30,611.06,80.16,530.9,Online
6673,3750,2024-12-06,121.92,6.87,115.05,Online
6674,2045,2024-02-12,255.65,14.24,241.41,Online
6675,1948,2024-09-17,822.26,45.93,776.33,Online
6676,1500,2023-10-24,792.39,51.79,740.6,Online
6677,2030,2024-03-09,276.96,22.68,254.28,In-Store
6678,1671,2024-05-06,312.03,35.76,276.27,Online
6679,3687,2024-09-09,332.32,16.9,315.42,In-Store
6680,183,2024-08-22,771.56,98.27,673.29,Online
6681,1795,2023-07-26,1018.83,118.33,900.5,Online
6682,3818,2023-12-02,530.87,64.75,466.12,In-Store
6683,3940,2023-07-10,992.79,98.13,894.66,In-Store
6684,3254,2023-07-29,36.07,4.48,31.59,Online
6685,3008,2023-05-01,297.59,35.18,262.41,Online
6686,3179,2024-11-26,531.68,34.34,497.34,Online
6687,3583,2023-05-14,184.54,10.64,173.9,Online
6688,99,2023-05-17,1235.52,176.06,1059.46,Online
6689,1630,2023-04-13,926.0,124.74,801.26,Online
6690,2956,2023-04-13,200.66,27.21,173.45,Online
6691,2563,2024-04-29,476.07,45.35,430.72,In-Store
6692,2502,2024-06-04,736.72,87.62,649.1,Online
6693,3763,2024-08-24,485.54,61.81,423.73,In-Store
6694,539,2023-12-15,311.79,41.16,270.63,Online
6695,1600,2024-03-09,214.53,21.69,192.84,Online
6696,137,2023-01-31,57.98,4.57,53.41,Online
6697,382,2024-03-27,1053.66,89.19,964.47,In-Store
6698,1113,2023-04-17,329.02,20.73,308.29,Online
6699,470,2024-02-09,437.91,38.61,399.3,In-Store
6700,10,2024-02-07,142.76,20.43,122.33,Online
6701,467,2024-12-25,1297.31,145.24,1152.07,Online
6702,3705,2024-08-26,177.93,22.38,155.55,Online
6703,1118,2024-02-15,1114.75,58.12,1056.63,Online
6704,2946,2023-10-21,457.17,64.72,392.45,Online
6705,1921,2024-03-20,1209.44,76.12,1133.32,In-Store
6706,2965,2023-05-28,1064.86,100.8,964.06,In-Store
6707,3099,2024-11-09,353.2,38.95,314.25,Online
6708,1354,2023-07-15,296.82,15.56,281.26,Online
6709,465,2024-09-05,406.9,57.56,349.34,Online
6710,2022,2023-12-03,424.11,27.05,397.06,Online
6711,1638,2023-04-30,640.85,67.4,573.45,In-Store
6712,530,2024-01-03,748.99,41.36,707.63,Online
6713,3775,2023-09-23,358.05,42.75,315.3,Online
6714,2908,2024-02-20,586.04,72.47,513.57,Online
6715,2153,2024-05-14,305.2,43.19,262.01,In-Store
6716,457,2023-02-20,606.54,70.44,536.1,Online
6717,2198,2024-02-24,443.04,25.68,417.36,Online
6718,723,2023-09-19,57.76,4.59,53.17,In-Store
6719,2064,2024-03-11,549.02,66.75,482.27,Online
6720,502,2023-08-06,905.68,124.38,781.3,In-Store
6721,2142,2023-09-21,598.43,36.39,562.04,Online
6722,3813,2023-03-15,802.42,93.6,708.82,In-Store
6723,1353,2024-03-27,120.15,7.1,113.05,Online
6724,172,2024-02-08,760.63,73.54,687.09,Online
6725,572,2023-10-06,67.04,9.51,57.53,Online
6726,2982,2024-05-30,163.03,22.86,140.17,Online
6727,3428,2023-02-04,226.18,22.45,203.73,Online
6728,1425,2024-01-12,559.16,41.79,517.37,Online
6729,1762,2024-02-23,504.36,70.87,433.49,Online
6730,997,2023-02-07,694.48,59.91,634.57,Online
6731,1844,2023-05-20,336.87,22.95,313.92,Online
6732,1913,2024-07-06,479.22,66.06,413.16,In-Store
6733,3164,2023-04-25,208.56,27.1,181.46,Online
6734,1591,2023-02-14,587.75,52.75,535.0,Online
6735,939,2023-10-02,293.29,27.66,265.63,In-Store
6736,1000,2023-07-15,1162.51,106.16,1056.35,Online
6737,3594,2023-06-17,363.07,31.35,331.72,Online
6738,3545,2023-10-02,24.59,3.04,21.55,Online
6739,1157,2023-07-01,511.02,58.12,452.9,Online
6740,3142,2024-12-18,751.46,56.26,695.2,In-Store
6741,1000,2024-07-10,179.97,13.8,166.17,In-Store
6742,1134,2023-05-07,766.77,73.55,693.22,Online
6743,3171,2024-11-19,132.48,10.76,121.72,Online
6744,2976,2024-12-02,477.78,47.33,430.45,Online
6745,547,2023-06-28,181.67,23.36,158.31,Online
6746,1200,2023-10-07,48.04,4.06,43.98,Online
6747,2141,2023-10-28,447.64,55.05,392.59,Online
6748,2627,2024-12-06,569.37,29.57,539.8,In-Store
6749,808,2024-08-28,118.39,15.91,102.48,Online
6750,1116,2024-04-22,758.87,75.79,683.08,In-Store
6751,3012,2024-10-18,289.32,20.28,269.04,In-Store
6752,3339,2023-02-20,745.89,49.28,696.61,In-Store
6753,3504,2023-07-02,484.31,32.06,452.25,Online
6754,1571,2024-03-17,989.68,69.46,920.22,Online
6755,2769,2024-03-11,820.64,107.73,712.91,Online
6756,2285,2023-05-26,459.19,45.28,413.91,In-Store
6757,3901,2024-01-22,1088.87,94.51,994.36,In-Store
6758,2373,2024-04-11,564.41,50.74,513.67,Online
6759,3511,2024-07-10,678.99,82.13,596.86,In-Store
6760,2341,2023-05-05,1010.81,121.27,889.54,Online
6761,182,2023-08-10,262.82,21.16,241.66,Online
6762,3963,2024-07-21,756.48,96.43,660.05,Online
6763,3835,2023-03-15,367.07,44.43,322.64,In-Store
6764,3959,2023-07-11,733.32,90.59,642.73,Online
6765,609,2023-10-02,472.76,58.58,414.18,In-Store
6766,3381,2023-12-23,461.7,46.51,415.19,Online
6767,1726,2023-04-06,196.0,21.93,174.07,Online
6768,2360,2023-08-08,702.56,60.23,642.33,Online
6769,3744,2024-11-29,885.99,110.25,775.74,Online
6770,1056,2024-05-21,980.45,93.22,887.23,Online
6771,3566,2023-04-11,1189.49,63.57,1125.92,In-Store
6772,3351,2023-08-11,635.76,32.68,603.08,Online
6773,1643,2024-07-22,440.62,22.4,418.22,Online
6774,1696,2023-06-27,46.65,4.23,42.42,Online
6775,303,2024-12-11,60.94,3.17,57.77,Online
6776,2097,2023-02-24,581.06,68.56,512.5,Online
6777,27,2023-12-18,220.63,20.55,200.08,In-Store
6778,3366,2023-06-01,142.22,9.64,132.58,Online
6779,3595,2023-05-30,513.77,74.73,439.04,Online
6780,2417,2023-01-12,857.36,104.56,752.8,Online
6781,1803,2024-12-14,386.72,46.56,340.16,Online
6782,2693,2024-01-07,130.33,7.27,123.06,Online
6783,685,2024-05-20,494.71,35.14,459.57,Online
6784,613,2023-07-07,978.47,104.73,873.74,In-Store
6785,1471,2024-04-12,907.01,92.72,814.29,In-Store
6786,986,2024-03-04,127.33,9.58,117.75,Online
6787,438,2024-06-07,852.02,91.4,760.62,Online
6788,2987,2023-06-27,1052.26,148.05,904.21,Online
6789,3872,2023-04-16,861.39,67.0,794.39,Online
6790,2228,2024-03-01,867.84,112.58,755.26,In-Store
6791,1421,2024-03-06,386.72,39.99,346.73,Online
6792,3865,2024-09-09,892.45,77.83,814.62,Online
6793,2630,2024-04-11,940.31,47.85,892.46,Online
6794,151,2024-04-30,496.17,35.61,460.56,Online
6795,1594,2024-10-11,152.6,20.23,132.37,In-Store
6796,3310,2024-01-08,850.56,87.48,763.08,Online
6797,2948,2023-11-25,958.11,91.11,867.0,In-Store
6798,2837,2023-05-13,294.6,34.3,260.3,Online
6799,3519,2023-10-15,198.66,13.14,185.52,Online
6800,717,2024-03-17,202.62,19.52,183.1,Online
6801,2586,2024-03-31,205.54,28.23,177.31,Online
6802,3449,2024-01-24,439.17,33.96,405.21,Online
6803,1184,2024-07-01,893.72,115.75,777.97,Online
6804,1343,2023-05-14,920.71,113.23,807.48,Online
6805,1634,2024-04-06,796.95,84.05,712.9,In-Store
6806,633,2023-11-26,667.18,70.32,596.86,Online
6807,513,2023-05-24,644.96,70.7,574.26,Online
6808,1161,2024-11-04,574.93,28.91,546.02,Online
6809,495,2023-02-14,814.54,70.5,744.04,Online
6810,2213,2023-08-01,278.98,18.57,260.41,Online
6811,982,2023-03-29,155.82,17.87,137.95,Online
